Time (s)	Amplitude
0.000000	0.000000
0.001953	0.575808
0.003906	0.941544
0.005859	0.963776
0.007812	0.634393
0.009766	0.073565
0.011719	-0.514103
0.013672	-0.914210
0.015625	-0.980785
0.017578	-0.689541
0.019531	-0.146730
0.021484	0.449611
0.023438	0.881921
0.025391	0.992480
0.027344	0.740951
0.029297	0.219101
0.031250	-0.382683
0.033203	-0.844854
0.035156	-0.998795
0.037109	-0.788346
0.039062	-0.290285
0.041016	0.313682
0.042969	0.803208
0.044922	0.999699
0.046875	0.831470
0.048828	0.359895
0.050781	-0.242980
0.052734	-0.757209
0.054688	-0.995185
0.056641	-0.870087
0.058594	-0.427555
0.060547	0.170962
0.062500	0.707107
0.064453	0.985278
0.066406	0.903989
0.068359	0.492898
0.070312	-0.098017
0.072266	-0.653173
0.074219	-0.970031
0.076172	-0.932993
0.078125	-0.555570
0.080078	0.024541
0.082031	0.595699
0.083984	0.949528
0.085938	0.956940
0.087891	0.615232
0.089844	0.049068
0.091797	-0.534998
0.093750	-0.923880
0.095703	-0.975702
0.097656	-0.671559
0.099609	-0.122411
0.101562	0.471397
0.103516	0.893224
0.105469	0.989177
0.107422	0.724247
0.109375	0.195090
0.111328	-0.405241
0.113281	-0.857729
0.115234	-0.997290
0.117188	-0.773010
0.119141	-0.266713
0.121094	0.336890
0.123047	0.817585
0.125000	1.000000
0.126953	0.817585
0.128906	0.336890
0.130859	-0.266713
0.132812	-0.773010
0.134766	-0.997290
0.136719	-0.857729
0.138672	-0.405241
0.140625	0.195090
0.142578	0.724247
0.144531	0.989177
0.146484	0.893224
0.148438	0.471397
0.150391	-0.122411
0.152344	-0.671559
0.154297	-0.975702
0.156250	-0.923880
0.158203	-0.534998
0.160156	0.049068
0.162109	0.615232
0.164062	0.956940
0.166016	0.949528
0.167969	0.595699
0.169922	0.024541
0.171875	-0.555570
0.173828	-0.932993
0.175781	-0.970031
0.177734	-0.653173
0.179688	-0.098017
0.181641	0.492898
0.183594	0.903989
0.185547	0.985278
0.187500	0.707107
0.189453	0.170962
0.191406	-0.427555
0.193359	-0.870087
0.195312	-0.995185
0.197266	-0.757209
0.199219	-0.242980
0.201172	0.359895
0.203125	0.831470
0.205078	0.999699
0.207031	0.803208
0.208984	0.313682
0.210938	-0.290285
0.212891	-0.788346
0.214844	-0.998795
0.216797	-0.844854
0.218750	-0.382683
0.220703	0.219101
0.222656	0.740951
0.224609	0.992480
0.226562	0.881921
0.228516	0.449611
0.230469	-0.146730
0.232422	-0.689541
0.234375	-0.980785
0.236328	-0.914210
0.238281	-0.514103
0.240234	0.073565
0.242188	0.634393
0.244141	0.963776
0.246094	0.941544
0.248047	0.575808
0.250000	-0.000000
0.251953	-0.575808
0.253906	-0.941544
0.255859	-0.963776
0.257812	-0.634393
0.259766	-0.073565
0.261719	0.514103
0.263672	0.914210
0.265625	0.980785
0.267578	0.689541
0.269531	0.146730
0.271484	-0.449611
0.273438	-0.881921
0.275391	-0.992480
0.277344	-0.740951
0.279297	-0.219101
0.281250	0.382683
0.283203	0.844854
0.285156	0.998795
0.287109	0.788346
0.289062	0.290285
0.291016	-0.313682
0.292969	-0.803208
0.294922	-0.999699
0.296875	-0.831470
0.298828	-0.359895
